,symbol,year,EV,Market Cap,FCF,EBITDA,CapitalExpenditure,EnterprisesValueEBITDARatio,DilutedEPS,TotalRevenue,TotalAssets,TotalDebt,NetIncome,OperatingExpense,GrossProfit,deal
6216,SLGN,2020,7334925561.0,4080914561.0,378330000.0,730003000.0,-224177000.0,10.6221,2.77,4921943000.0,6511586000.0,3251253000.0,308722000.0,377676000.0,867399000.0,0
6217,SLGN,2021,8585234210.0,4729974210.0,324577000.0,825101000.0,-232264000.0,10.8245,3.23,5677105000.0,7770846000.0,3793177000.0,359081000.0,327293000.0,918416000.0,0
6218,SLGN,2022,9300911722.0,5706495722.0,532651000.0,863269000.0,-215761000.0,10.1778,3.07,6411499000.0,7345757000.0,3425442000.0,340848000.0,371766000.0,1047809000.0,0
6219,SLGN,2023,8722424229.0,4819054229.0,255786000.0,858669000.0,-226810000.0,10.7409,2.98,5988205000.0,7611236000.0,3426766000.0,325965000.0,388710000.0,992558000.0,0
6220,SLNG,2020,53216721.0,46465721.0,568000.0,3457000.0,-768000.0,26.1893,-0.4,41550000.0,80313000.0,9371000.0,-6756000.0,10764000.0,2498000.0,0
6221,SLNG,2021,84150063.0,74834063.0,-3328000.0,2652000.0,-7625000.0,18.0,-0.45,69171000.0,87336000.0,12677000.0,-7798000.0,13792000.0,5061000.0,0
6222,SLNG,2022,99746485.0,97725485.0,10765000.0,8507000.0,-3932000.0,15.7577,-0.17,98823000.0,96580000.0,12249000.0,-3186000.0,13191000.0,12465000.0,0
6223,SLNG,2023,82730572.0,77079572.0,-3540000.0,8581000.0,-10252000.0,10.0267,0.01,73114000.0,81299000.0,9614000.0,125000.0,12893000.0,10317000.0,0
6224,SM,2020,3055250900.0,702222900.0,235286000.0,-7826000.0,-555658000.0,30.2249,-6.72,1126188000.0,4976431000.0,2214319000.0,-764614000.0,164497000.0,-50016000.0,0
6225,SM,2021,5640329071.0,3592499071.0,481610000.0,980906000.0,-678162000.0,16.7511,0.29,2597915000.0,5233977000.0,2081164000.0,36229000.0,172331000.0,1318113000.0,0
6226,SM,2022,5349980282.0,4276986282.0,806465000.0,2119896000.0,-879941000.0,2.3207,8.96,3345906000.0,5716039000.0,1572210000.0,1111952000.0,160253000.0,2121214000.0,0
6227,SM,2023,5676246704.0,4503673704.0,475052000.0,1696313000.0,-1099342000.0,3.3766,6.86,2363889000.0,6379985000.0,1575334000.0,817880000.0,191113000.0,1109865000.0,0
6228,SMC,2020,1542919650.0,47149650.0,155461000.0,375625000.0,-43128000.0,5.463,71.19,383473000.0,2499817000.0,1347326000.0,192352000.0,73438000.0,142658000.0,0
6229,SMC,2021,1471743314.0,159170314.0,140069000.0,157995000.0,-25030000.0,5.5496,-6.57,400618000.0,2522462000.0,1355072000.0,-19949000.0,58166000.0,125395000.0,0
6230,SMC,2022,1333493387.0,169745387.0,68272000.0,81175000.0,-30472000.0,15.5328,-12.71,369594000.0,2559964000.0,1490362000.0,-123461000.0,44943000.0,89561000.0,0
6231,SMC,2023,1623830544.0,185837544.0,58001000.0,192032000.0,-68905000.0,9.0395,-6.11,458903000.0,2494198000.0,1470690000.0,-38947000.0,42135000.0,122936000.0,0
6232,SMHI,2020,538856375.0,63497375.0,-42135000.0,-10249000.0,-20808000.0,156.145,-3.18,141837000.0,1017663000.0,484403000.0,-78915000.0,40051000.0,-14000000.0,0
6233,SMHI,2021,402080605.0,88373605.0,2081000.0,92133000.0,-7003000.0,4.5133,1.3,170941000.0,912502000.0,371344000.0,33136000.0,37639000.0,-19945000.0,0
6234,SMHI,2022,550041794.0,244591794.0,-15078000.0,15585000.0,-462000.0,181.3524,-2.69,217325000.0,815367000.0,335977000.0,-71650000.0,40911000.0,-14486000.0,0
6235,SMHI,2023,611422916.0,341937916.0,-1657000.0,87254000.0,-10604000.0,9.578,-0.34,279511000.0,780336000.0,321070000.0,-9314000.0,49183000.0,63292000.0,0
6236,SMID,2020,48426714.0,48988714.0,4860000.0,6421000.0,-2627000.0,8.128,0.51,43862000.0,46499000.0,7924000.0,2665000.0,7283000.0,11042000.0,0
6237,SMID,2021,233275577.0,244916577.0,3759000.0,11955000.0,-5367000.0,17.5369,1.45,50642000.0,53275000.0,4353000.0,7570000.0,8252000.0,14420000.0,0
6238,SMID,2022,103131489.0,107228489.0,-9083000.0,4086000.0,-2749000.0,26.1556,0.15,50131000.0,54313000.0,6470000.0,800000.0,8615000.0,9469000.0,0
6239,SMID,2023,207760813.0,207667813.0,2722000.0,3977000.0,-5010000.0,60.5364,0.15,59580000.0,61348000.0,5773000.0,795000.0,9534000.0,10652000.0,0
6240,SMSI,2020,204137776.0,223481776.0,6601000.0,7103000.0,-1323000.0,19.9295,0.8,51300000.0,72903000.0,6238000.0,4165000.0,42589000.0,46110000.0,0
6241,SMSI,2021,240884169.0,266956169.0,-13746000.0,-8736000.0,-830000.0,-27.573741,-4.88,58422000.0,114512000.0,5867000.0,-31043000.0,63798000.0,45724000.0,0
6242,SMSI,2022,111043868.0,118097868.0,-19310000.0,-18817000.0,-49000.0,-5.901253,-4.24,48513000.0,103581000.0,13424000.0,-29279000.0,65230000.0,34303000.0,0
6243,SMSI,2023,58105757.0,59410757.0,-6977000.0,-10489000.0,-4000.0,-5.539685,-3.04,40862000.0,85577000.0,3263000.0,-24396000.0,48358000.0,30303000.0,0
6244,SMTI,2020,313043590.0,314069003.0,-5678892.0,-4142247.0,-1644374.0,-75.573376,-0.76,15586976.0,9826221.0,481384.0,-4356440.0,19004964.0,13970351.0,0
6245,SMTI,2021,203638322.0,225526900.0,-5564979.0,-7396109.0,-750453.0,-27.533169,-1.08,24143919.0,36396431.0,425443.0,-7921914.0,29208855.0,21832698.0,0
6246,SMTI,2022,368401105.0,377819669.0,-6301885.0,-11566056.0,-747015.0,-31.851921,-1.0,45842845.0,61035386.0,819224.0,-7937497.0,51714428.0,39481994.0,0
6247,SMTI,2023,356554881.0,350931897.0,-3510802.0,-289093.0,-265246.0,-1233.35702,-0.52,64989842.0,73871149.0,11792110.0,-4303197.0,64802204.0,57137156.0,0
6248,SNA,2020,10003779284.0,9278279284.0,943000000.0,985900000.0,-65600000.0,10.7164,11.44,3592500000.0,6557300000.0,1503900000.0,627000000.0,1116600000.0,1748500000.0,0
6249,SNA,2021,12029963346.0,11530363346.0,896500000.0,1244800000.0,-70100000.0,9.8372,14.92,4252000000.0,6759700000.0,1254100000.0,820500000.0,1259300000.0,2110800000.0,0
6250,SNA,2022,12623803465.0,12145303465.0,591000000.0,1349900000.0,-84200000.0,9.4511,16.82,4492800000.0,6972800000.0,1265100000.0,911700000.0,1239900000.0,2181100000.0,0
6251,SNA,2023,15537963357.0,15244963357.0,1059200000.0,1477200000.0,-95000000.0,10.6622,18.76,4730200000.0,7544900000.0,1278600000.0,1011100000.0,1309200000.0,2349100000.0,0
6252,SNAP,2020,74525223310.0,75271883310.0,-225476000.0,-742213000.0,-57832000.0,-100.409483,-0.65,2506626000.0,5024238000.0,2003538000.0,-944839000.0,2186193000.0,1324121000.0,0
6253,SNAP,2021,75273834490.0,76154879490.0,223005000.0,-337554000.0,-69875000.0,-222.997904,-0.31,4117048000.0,7536306000.0,2630992000.0,-487955000.0,3068871000.0,2366802000.0,0
6254,SNAP,2022,14191514584.0,14437254584.0,55308000.0,-1177065000.0,-129306000.0,-12.056696,-0.89,4601847000.0,8029538000.0,4175276000.0,-1429653000.0,4181811000.0,2786505000.0,0
6255,SNAP,2023,28416273559.0,27873475559.0,34794000.0,-1103958000.0,-211727000.0,-25.740357,-0.82,4606115000.0,7967758000.0,4345000000.0,-1322485000.0,3890377000.0,2491998000.0,0
6256,SNBR,2020,2646617020.0,2272188020.0,240588000.0,246459000.0,-39073000.0,12.9014,4.9,1856555000.0,800136000.0,589361000.0,139189000.0,971104000.0,1156000000.0,0
6257,SNBR,2021,2488867200.0,1734760200.0,233110000.0,253930000.0,-66900000.0,7.937,6.16,2184949000.0,919540000.0,791052000.0,153746000.0,1125311000.0,1318847000.0,0
6258,SNBR,2022,1404150980.0,571585980.0,-33316000.0,135281000.0,-69454000.0,9.5797,1.6,2114297000.0,953936000.0,896012000.0,36610000.0,1134416000.0,1202296000.0,0
6259,SNBR,2023,1256457240.0,329641240.0,-66084000.0,96985000.0,-57056000.0,10.7654,-0.68,1887482000.0,950880000.0,972654000.0,-15287000.0,1049860000.0,1088530000.0,0
6260,SNCR,2020,219298476.0,206870476.0,-18514000.0,6639000.0,-17950000.0,68.296,-10.44,291670000.0,482255000.0,64351000.0,-10702000.0,208423000.0,169853000.0,0
6261,SNCR,2021,419335185.0,215464185.0,-19548000.0,3410000.0,-24493000.0,40.5076,-8.1,189342000.0,450734000.0,176690000.0,-22942000.0,150811000.0,129182000.0,0
6262,SNCR,2022,266853401.0,56164401.0,-3807000.0,37223000.0,-21166000.0,5.0197,-1.8,173756000.0,398072000.0,169385000.0,-7916000.0,124679000.0,127256000.0,0
6263,SNCR,2023,276154369.0,64402369.0,-1045000.0,10465000.0,-19874000.0,29.9679,-6.62,164196000.0,310337000.0,166208000.0,-54535000.0,128611000.0,121978000.0,0
6264,SND,2020,124156221.0,71509221.0,16921000.0,49988000.0,-8620000.0,1.6476,0.94,122340000.0,427677000.0,63443000.0,37954000.0,27431000.0,18119000.0,0
6265,SND,2021,94102520.0,74387520.0,21218000.0,-31612000.0,-11220000.0,-2.976797,-1.21,126648000.0,374019000.0,55199000.0,-50674000.0,27432000.0,-15906000.0,0
6266,SND,2022,124007126.0,81045126.0,-7311000.0,24980000.0,-12731000.0,15.4526,-0.02,255740000.0,360003000.0,44542000.0,-703000.0,33012000.0,29591000.0,0
6267,SND,2023,108960322.0,79566322.0,7960000.0,27285000.0,-23031000.0,2.9764,0.12,295973000.0,346300000.0,43752000.0,4649000.0,41257000.0,41555000.0,0
6268,SNDA,2020,936852560.0,25716560.0,-22427000.0,-190113000.0,-15634000.0,-4.927872,-144.08,383864000.0,702833000.0,909847000.0,-295368000.0,118039000.0,104292000.0,0
6269,SNDA,2021,940597660.0,189002660.0,-39238000.0,201294000.0,-10443000.0,5.1134,18.933826,234718000.0,728552000.0,683111000.0,125607000.0,227467000.0,193816000.0,0
6270,SNDA,2022,764647362.0,83374362.0,-27140000.0,17158000.0,-24562000.0,21.7205,-9.27,238433000.0,661268000.0,671031000.0,-54401000.0,240369000.0,211062000.0,0
6271,SNDA,2023,752137810.0,78998810.0,-7255000.0,55152000.0,-17938000.0,14.4681,-3.85,255322000.0,621460000.0,629422000.0,-21107000.0,249409000.0,234223000.0,0
6272,SNDR,2020,3163461867.0,3670961867.0,199200000.0,587000000.0,-419000000.0,5.6693,1.19,4552800000.0,3516200000.0,306800000.0,211700000.0,192900000.0,480600000.0,0
6273,SNDR,2021,4538529418.0,4780729418.0,25500000.0,850700000.0,-540600000.0,5.8797,2.28,5608700000.0,3937300000.0,270300000.0,405400000.0,217200000.0,761500000.0,0
6274,SNDR,2022,3983887352.0,4165487352.0,162800000.0,963600000.0,-693600000.0,4.036,2.56,6604400000.0,4318200000.0,215100000.0,457800000.0,320100000.0,920500000.0,0
6275,SNDR,2023,4664667369.0,4490567369.0,-127600000.0,702800000.0,-807600000.0,5.7953,1.34,5498900000.0,4557200000.0,302100000.0,238500000.0,263000000.0,559400000.0,0
6276,SNES,2020,7607359.0,8793359.0,-7222000.0,-7621000.0,-114000.0,-0.99859,-6672.000003,258000.0,6022000.0,1442000.0,-7937000.0,7910000.0,-23000.0,0
6277,SNES,2021,1475623.0,11947623.0,-7879000.0,-7954000.0,-100000.0,-0.185608,-1776.000001,576000.0,11501000.0,555000.0,-8268000.0,9154000.0,220000.0,0
6278,SNES,2022,-294610.0,2095390.0,-8751000.0,-9510000.0,-174000.0,0.030948,-1860.000001,1019000.0,6782000.0,359000.0,-9695000.0,10138000.0,464000.0,0
6279,SNES,2023,-908941.0,957059.0,-7715000.0,-7571000.0,-149000.0,0.120054,-115.1,1193000.0,7293000.0,406000.0,-7710000.0,8271000.0,539000.0,0
6280,SNN,2020,20339245924.0,18047245924.0,492000000.0,866000000.0,-443000000.0,22.1079,1.024,4560000000.0,11012000000.0,3690000000.0,448000000.0,2869000000.0,3164000000.0,0
6281,SNN,2021,17509863953.0,15330863953.0,469000000.0,1242000000.0,-408000000.0,14.8263,1.194,5212000000.0,10920000000.0,3339000000.0,524000000.0,2941000000.0,3669000000.0,0
6282,SNN,2022,14000884126.0,11623884126.0,110000000.0,874000000.0,-358000000.0,11.3367,0.51,5215000000.0,9966000000.0,2872000000.0,223000000.0,2996000000.0,3675000000.0,0
6283,SNN,2023,14798096241.0,11949096241.0,181000000.0,956000000.0,-427000000.0,16.5157,0.602,5549000000.0,9987000000.0,3084000000.0,263000000.0,3159000000.0,3819000000.0,0
6284,SNPS,2020,32079260809.0,32455754809.0,832551000.0,853285000.0,-158762000.0,40.4859,4.27,3685281000.0,8030062000.0,663491000.0,664347000.0,2234391000.0,2890591000.0,0
6285,SNPS,2021,49954784577.0,50810867577.0,1396882000.0,1012555000.0,-95740000.0,49.7976,4.81,4204193000.0,8752260000.0,666767000.0,757516000.0,2574221000.0,3342416000.0,0
6286,SNPS,2022,43715208250.0,44577306250.0,1599818000.0,1345617000.0,-139082000.0,32.9435,6.29,5081542000.0,9418087000.0,656371000.0,984594000.0,2843750000.0,4017845000.0,0
6287,SNPS,2023,70234357320.0,71379760320.0,1511452000.0,1550080000.0,-191822000.0,52.2489,7.92,5842619000.0,10333131000.0,687803000.0,1229888000.0,3274165000.0,4620426000.0,0
6288,SNT,2020,39443461.0,89837461.0,1442000.0,4151000.0,-875000.0,11.5096,0.02,33351000.0,108057000.0,1436000.0,360000.0,19054000.0,22107000.0,0
6289,SNT,2021,46865793.0,69309793.0,5068000.0,1991000.0,-961000.0,10.2821,0.28,34916000.0,59387000.0,1245000.0,6417000.0,20900000.0,21981000.0,0
6290,SNT,2022,15146583.0,29370583.0,-9673000.0,3328000.0,-158000.0,4.551257,0.16,35558000.0,51886000.0,1005000.0,3831000.0,20018000.0,21502000.0,0
6291,SNT,2023,18180883.0,30069883.0,-120000.0,-255000.0,-380000.0,-71.29758,-0.06,32792000.0,50266000.0,877000.0,-1289000.0,20113000.0,18848000.0,0
6292,SNX,2020,9777504230.0,8197131230.0,1636401000.0,856806000.0,-197965000.0,8.6232,10.21,19977150000.0,13468590000.0,1621658000.0,529160000.0,665102000.0,1193858000.0,0
6293,SNX,2021,9862597660.0,9887775660.0,754895000.0,775984000.0,-54892000.0,9.057,6.24,31614169000.0,27666380000.0,4136432000.0,395069000.0,1154166000.0,1889534000.0,0
6294,SNX,2022,13466015100.0,9682388100.0,-166653000.0,1513073000.0,-117049000.0,9.9777,6.77,62343810000.0,29733998000.0,4103793000.0,651307000.0,2627007000.0,3900199000.0,0
6295,SNX,2023,11574620160.0,8746310160.0,1257366000.0,1496141000.0,-150007000.0,7.4598,6.7,57555416000.0,29412814000.0,4082778000.0,626911000.0,2672562000.0,3956829000.0,0
6296,SO,2020,113778510000.0,64931510000.0,-745000000.0,9222000000.0,-7441000000.0,12.6015,2.95,20375000000.0,122935000000.0,51041000000.0,3134000000.0,5077000000.0,9897000000.0,0
6297,SO,2021,125484800000.0,72694800000.0,-1417000000.0,8386000000.0,-7586000000.0,13.6027,2.26,23113000000.0,127534000000.0,55470000000.0,2408000000.0,6547000000.0,10247000000.0,0
6298,SO,2022,132625126647.0,77742126647.0,-1621000000.0,10309000000.0,-7923000000.0,13.3292,3.26,29279000000.0,134891000000.0,59135000000.0,3535000000.0,5257000000.0,10878000000.0,0
6299,SO,2023,137104228751.0,76474228751.0,-1542000000.0,11777000000.0,-9095000000.0,13.2302,3.62,25253000000.0,139331000000.0,63490000000.0,3976000000.0,5882000000.0,11708000000.0,0
6300,SOHU,2020,626030046.0,625943046.0,61427000.0,142785000.0,-33780000.0,11.7781,-2.19,749890000.0,2822121000.0,442780000.0,-86112000.0,446985000.0,532453000.0,0
6301,SOHU,2021,851212938.0,639906938.0,-104485000.0,175023000.0,-42207000.0,6.2258,23.49,835576000.0,2245785000.0,36122000.0,927725000.0,528188000.0,630905000.0,0
6302,SOHU,2022,-899653689.0,462518311.0,8401000.0,71903000.0,-23841000.0,-12.512047,-0.5,733872000.0,1977776000.0,36162000.0,-17343000.0,533612000.0,542299000.0,0
6303,SOHU,2023,-800271254.0,335011746.0,-43979000.0,24595000.0,-18412000.0,-32.537965,-0.89,600672000.0,1882098000.0,35310000.0,-30379000.0,522253000.0,454915000.0,0
6304,SOL,2020,711374226.0,614022676.0,-18282229.0,15867426.0,-8247790.0,215.3378,0.07,73502883.0,336941949.0,115578641.0,2778655.0,8473289.0,16685782.0,1
6305,SOL,2021,204347506.0,415700506.0,-17717805.0,19337070.0,-11617137.0,11.6689,0.1,79661792.0,529268199.0,57850046.0,6861873.0,18412289.0,31424841.0,0
6306,SOL,2022,244208482.0,303449482.0,-75633000.0,7353000.0,-37617000.0,192.6442,0.09,61291000.0,493850000.0,70549000.0,-4672000.0,17969000.0,15336000.0,0
6307,SOL,2023,172092116.0,183278116.0,-34235000.0,7133000.0,-10747000.0,34.2816,-0.06,105642000.0,478351000.0,60825000.0,-3186000.0,31983000.0,25013000.0,0
6308,SON,2020,7573592750.0,5951484750.0,511494000.0,591928000.0,-194127000.0,11.6527,2.05,5237443000.0,5277259000.0,1962272000.0,207463000.0,528439000.0,1046339000.0,0
6309,SON,2021,7181833300.0,5636749300.0,42653000.0,148193000.0,-256019000.0,112.5044,-0.877858,5590438000.0,5073235000.0,1844830000.0,-85477000.0,558180000.0,1061910000.0,0
6310,SON,2022,9131225240.0,5919967240.0,180280000.0,981768000.0,-328769000.0,9.7954,4.72,7250552000.0,7052940000.0,3473217000.0,466437000.0,707343000.0,1439649000.0,0
6311,SON,2023,8732282056.0,5472822056.0,519841000.0,1092506000.0,-363077000.0,8.1915,4.8,6781292000.0,7191957000.0,3348454000.0,474959000.0,741860000.0,1435654000.0,0
6312,SONM,2020,16736019.0,48009019.0,-10571000.0,-26966000.0,-11000.0,-0.620636,-64.8,63992000.0,50312000.0,362000.0,-29932000.0,42925000.0,15211000.0,0
6313,SONM,2021,7402025.0,17338025.0,-38522000.0,-36331000.0,-46000.0,-0.203739,-40.8,54570000.0,41090000.0,214000.0,-38627000.0,44415000.0,6414000.0,0
6314,SONM,2022,2261642.0,17347642.0,-12368000.0,-11431000.0,-8000.0,-0.197852,-4.9,69828000.0,53686000.0,213000.0,-14087000.0,25913000.0,11623000.0,0
6315,SONM,2023,22010254.0,31650254.0,-4088000.0,2505000.0,-36000.0,6.1705,-0.021588,93632000.0,56043000.0,55000.0,-90000.0,18811000.0,19324000.0,0
6316,SOWG,2020,7752302.0,10148693.0,-2795146.0,-4931133.0,-1051737.0,-1.572766,-2.82,0.0,12341045.0,1702663.0,-5320939.0,3009422.0,0.0,0
6317,SOWG,2021,9800571.0,10820407.0,-6618673.0,-6659797.0,-1067412.0,-1.451922,-1.61,88440.0,14103150.0,2925655.0,-6874156.0,5591024.0,7129.0,0
6318,SOWG,2022,15634484.0,12118460.0,-7833421.0,-10527956.0,-2686786.0,-1.485045,-2.51,428132.0,8898577.0,5250056.0,-12127068.0,5807864.0,119839.0,0
6319,SOWG,2023,67505882.0,60595178.0,-7112275.0,-692862.0,-2266635.0,-97.430487,-0.59,16070924.0,21488558.0,11844934.0,-3060433.0,6102248.0,4881564.0,0
6320,SPCB,2020,37850558.0,20598558.0,-7916000.0,-1330000.0,-1402000.0,-28.459174,-90.0,11770000.0,40344000.0,22156000.0,-7867000.0,9389000.0,5581000.0,0
6321,SPCB,2021,36698756.0,15672756.0,-11096000.0,-4263000.0,-1683000.0,-8.608691,-78.0,12267000.0,42119000.0,31755000.0,-10138000.0,12252000.0,6204000.0,0
6322,SPCB,2022,37606440.0,7472440.0,-6791000.0,-3295000.0,-2137000.0,-11.413189,-56.0,17649000.0,42040000.0,34157000.0,-7457000.0,12393000.0,6388000.0,0
6323,SPCB,2023,35316355.0,2576355.0,-5733000.0,1470000.0,-3366000.0,24.024735,-12.0,26570000.0,44753000.0,35353000.0,-4022000.0,13582000.0,10223000.0,0
6324,SPG,2020,52631596756.0,28014600756.0,1842579000.0,3412078000.0,-484119000.0,14.257,3.59,4607503000.0,34786846000.0,27238853000.0,1112564000.0,1748540000.0,3720349000.0,1
6325,SPG,2021,78200422486.0,52503557486.0,3109467000.0,4847513000.0,-527935000.0,17.2356,6.84,5116789000.0,33777379000.0,25827953000.0,2249631000.0,1732535000.0,4145725000.0,0
6326,SPG,2022,62991095366.0,38410531366.0,3116580000.0,4589263000.0,-650024000.0,14.3692,6.52,5291447000.0,33011274000.0,25458239000.0,2139535000.0,1706940000.0,4290493000.0,0
6327,SPG,2023,71215672990.0,46535930990.0,3137510000.0,4887124000.0,-793283000.0,14.8842,6.98,5658836000.0,34283495000.0,26518284000.0,2283126000.0,1823428000.0,4630450000.0,0
6328,SPGI,2020,80748930000.0,79223930000.0,3491000000.0,3575000000.0,-76000000.0,21.6717,9.66,7442000000.0,12537000000.0,4754000000.0,2339000000.0,1747000000.0,5348000000.0,0
6329,SPGI,2021,112457130000.0,113735130000.0,3563000000.0,4461000000.0,-35000000.0,26.5919,12.51,8297000000.0,15026000000.0,4702000000.0,3024000000.0,1907000000.0,6117000000.0,0
6330,SPGI,2022,119114452000.0,109123452000.0,2514000000.0,6019000000.0,-89000000.0,19.8756,10.2,11181000000.0,61784000000.0,11533000000.0,3248000000.0,4409000000.0,7428000000.0,0
6331,SPGI,2023,149916736000.0,139556736000.0,3567000000.0,5148000000.0,-143000000.0,30.1643,8.23,12497000000.0,60589000000.0,12000000000.0,2626000000.0,4302000000.0,8356000000.0,0
6332,SPLP,2020,2614799131.0,270977131.0,300864000.0,231979000.0,-23226000.0,30.5771,1.65,1310636000.0,3934378000.0,2446218000.0,72675000.0,312730000.0,450773000.0,0
6333,SPLP,2021,1707321686.0,887845686.0,25445000.0,291329000.0,-52326000.0,5.3735,4.97,1524896000.0,2675229000.0,632495000.0,131408000.0,304136000.0,520803000.0,0
6334,SPLP,2022,838835958.0,926800958.0,-257771000.0,366809000.0,-47541000.0,2.4401,8.12,1695441000.0,3235849000.0,257518000.0,205972000.0,406554000.0,598505000.0,0
6335,SPLP,2023,557864000.0,852335000.0,-30229000.0,316603000.0,-51451000.0,1.6084,6.43,1905457000.0,3990440000.0,268226000.0,150829000.0,556784000.0,802440000.0,0
6336,SPNS,2020,1714496606.0,1673194606.0,47014000.0,68503000.0,-11241000.0,25.7285,0.65,382903000.0,714161000.0,177169000.0,33775000.0,110971000.0,155974000.0,0
6337,SPNS,2021,1864958560.0,1896989560.0,68694000.0,88862000.0,-11848000.0,23.2617,0.85,461035000.0,714993000.0,148360000.0,47171000.0,130356000.0,187844000.0,0
6338,SPNS,2022,1012647990.0,1062017990.0,34726000.0,89217000.0,-9054000.0,10.7821,0.95,474736000.0,668344000.0,116566000.0,52595000.0,133672000.0,200163000.0,0
6339,SPNS,2023,1527684578.0,1612898578.0,70156000.0,100307000.0,-9269000.0,15.7282,1.12,514584000.0,689624000.0,87046000.0,62444000.0,140726000.0,219594000.0,0
6340,SPOK,2020,151503056.0,215746056.0,11456000.0,13141000.0,-14707000.0,18.7041,-2.32,148180000.0,277291000.0,14720000.0,-44225000.0,113148000.0,117233000.0,0
6341,SPOK,2021,135130547.0,184995547.0,-7267000.0,-629000.0,-15235000.0,29.9359,-1.14,142153000.0,248154000.0,17288000.0,-22180000.0,120758000.0,109683000.0,0
